state,variable,month,period,contributing_counties,median_across_counties_f,p25_across_counties_f,p75_across_counties_f,monthly_summaries_used,sample,counties_in_both_periods,median_paired_county_difference_f,p25_paired_difference_f,p75_paired_difference_f,month_name,season,variable_label,base_period
TX,Tavg,1,1990-1999,139,46.962,42.572,51.254,1371,strict_balanced,139,1.852,1.285,2.339,Jan,cool,Average daily temperature,1980-1989
TX,Tavg,1,2000-2009,139,46.828,43.77,51.024,1365,strict_balanced,139,2.294,1.611,2.982,Jan,cool,Average daily temperature,1980-1989
TX,Tavg,1,2010-2019,139,45.616,42.601,49.96,1380,strict_balanced,139,1.051,0.199,1.823,Jan,cool,Average daily temperature,1980-1989
TX,Tavg,1,2020-2025,139,46.174,42.919,51.53,832,strict_balanced,139,1.65,0.744,2.614,Jan,cool,Average daily temperature,1980-1989
TX,Tavg,2,1980-1989,139,48.391,44.668,52.221,1331,strict_balanced,139,0.0,0.0,0.0,Feb,cool,Average daily temperature,1980-1989
TX,Tavg,2,1990-1999,139,51.81,48.065,55.291,1347,strict_balanced,139,3.315,2.704,3.717,Feb,cool,Average daily temperature,1980-1989
TX,Tavg,2,2000-2009,139,50.22,46.735,54.359,1353,strict_balanced,139,2.212,1.613,2.931,Feb,cool,Average daily temperature,1980-1989
TX,Tavg,2,2010-2019,139,50.273,46.161,54.678,1376,strict_balanced,139,1.967,0.982,2.895,Feb,cool,Average daily temperature,1980-1989
TX,Tavg,2,2020-2025,139,49.174,44.75,54.142,828,strict_balanced,139,0.855,-0.295,1.984,Feb,cool,Average daily temperature,1980-1989
TX,Tavg,3,1980-1989,139,57.261,53.525,60.045,1360,strict_balanced,139,0.0,0.0,0.0,Mar,cool,Average daily temperature,1980-1989
TX,Tavg,3,1990-1999,139,56.935,53.388,60.482,1369,strict_balanced,139,0.077,-0.408,0.508,Mar,cool,Average daily temperature,1980-1989
TX,Tavg,3,2000-2009,139,58.078,54.964,61.287,1370,strict_balanced,139,1.38,0.711,1.906,Mar,cool,Average daily temperature,1980-1989
TX,Tavg,3,2010-2019,139,58.155,55.49,61.676,1383,strict_balanced,139,1.67,0.998,2.457,Mar,cool,Average daily temperature,1980-1989
TX,Tavg,3,2020-2025,139,60.099,57.179,64.389,834,strict_balanced,139,3.466,2.588,4.2,Mar,cool,Average daily temperature,1980-1989
TX,Tavg,4,1980-1989,139,65.048,62.515,67.472,1358,strict_balanced,139,0.0,0.0,0.0,Apr,cool,Average daily temperature,1980-1989
TX,Tavg,4,1990-1999,139,64.183,61.329,67.07,1369,strict_balanced,139,-0.737,-1.208,-0.293,Apr,cool,Average daily temperature,1980-1989
TX,Tavg,4,2000-2009,139,65.747,62.975,68.537,1361,strict_balanced,139,0.954,0.206,1.655,Apr,cool,Average daily temperature,1980-1989
TX,Tavg,4,2010-2019,139,65.896,63.572,68.568,1381,strict_balanced,139,1.041,0.28,1.891,Apr,cool,Average daily temperature,1980-1989
TX,Tavg,4,2020-2025,139,65.844,63.169,69.558,831,strict_balanced,139,1.286,0.457,2.225,Apr,cool,Average daily temperature,1980-1989
TX,Tavg,5,1980-1989,139,72.537,70.576,74.548,1365,strict_balanced,139,0.0,0.0,0.0,May,shoulder,Average daily temperature,1980-1989
TX,Tavg,5,1990-1999,139,72.954,70.447,75.449,1376,strict_balanced,139,0.513,-0.069,1.06,May,shoulder,Average daily temperature,1980-1989
TX,Tavg,5,2000-2009,139,73.911,71.787,75.94,1365,strict_balanced,139,1.436,0.831,2.015,May,shoulder,Average daily temperature,1980-1989
TX,Tavg,5,2010-2019,139,73.163,71.842,75.466,1376,strict_balanced,139,0.744,0.218,1.393,May,shoulder,Average daily temperature,1980-1989
TX,Tavg,5,2020-2025,139,74.266,72.158,77.349,829,strict_balanced,139,2.112,1.262,2.917,May,shoulder,Average daily temperature,1980-1989
TX,Tavg,6,1980-1989,139,79.054,77.648,80.475,1360,strict_balanced,139,0.0,0.0,0.0,Jun,warm,Average daily temperature,1980-1989
TX,Tavg,6,1990-1999,139,80.235,78.723,81.646,1375,strict_balanced,139,1.156,0.752,1.619,Jun,warm,Average daily temperature,1980-1989
TX,Tavg,6,2000-2009,139,80.056,78.682,81.51,1376,strict_balanced,139,1.027,0.584,1.697,Jun,warm,Average daily temperature,1980-1989
TX,Tavg,6,2010-2019,139,81.587,80.314,82.753,1379,strict_balanced,139,2.484,1.852,3.218,Jun,warm,Average daily temperature,1980-1989
TX,Tavg,6,2020-2025,139,81.874,80.412,83.313,828,strict_balanced,139,2.778,2.115,3.473,Jun,warm,Average daily temperature,1980-1989
TX,Tavg,7,1980-1989,139,82.918,81.502,83.862,1367,strict_balanced,139,0.0,0.0,0.0,Jul,warm,Average daily temperature,1980-1989
TX,Tavg,7,1990-1999,139,83.243,82.057,84.233,1373,strict_balanced,139,0.301,-0.151,0.789,Jul,warm,Average daily temperature,1980-1989
TX,Tavg,7,2000-2009,139,82.876,81.896,83.726,1378,strict_balanced,139,0.034,-0.447,0.51,Jul,warm,Average daily temperature,1980-1989
TX,Tavg,7,2010-2019,139,83.926,82.484,84.782,1381,strict_balanced,139,0.893,0.368,1.58,Jul,warm,Average daily temperature,1980-1989
TX,Tavg,7,2020-2025,139,84.499,83.443,85.302,831,strict_balanced,139,1.634,0.868,2.194,Jul,warm,Average daily temperature,1980-1989
TX,Tavg,8,1980-1989,139,83.178,81.279,84.38,1359,strict_balanced,139,0.0,0.0,0.0,Aug,warm,Average daily temperature,1980-1989
TX,Tavg,8,1990-1999,139,82.149,80.669,83.612,1380,strict_balanced,139,-0.648,-1.286,-0.146,Aug,warm,Average daily temperature,1980-1989
TX,Tavg,8,2000-2009,139,83.091,81.431,84.465,1371,strict_balanced,139,0.123,-0.328,0.635,Aug,warm,Average daily temperature,1980-1989
TX,Tavg,8,2010-2019,139,84.199,82.749,85.602,1381,strict_balanced,139,1.347,0.726,1.887,Aug,warm,Average daily temperature,1980-1989
TX,Tavg,8,2020-2025,139,85.019,83.441,85.96,832,strict_balanced,139,2.056,1.275,2.55,Aug,warm,Average daily temperature,1980-1989
TX,Tavg,9,1980-1989,139,76.148,74.272,78.337,1356,strict_balanced,139,0.0,0.0,0.0,Sep,warm,Average daily temperature,1980-1989
TX,Tavg,9,1990-1999,139,76.329,74.482,78.462,1364,strict_balanced,139,0.033,-0.298,0.452,Sep,warm,Average daily temperature,1980-1989
TX,Tavg,9,2000-2009,139,76.22,74.202,78.243,1371,strict_balanced,139,-0.067,-0.56,0.479,Sep,warm,Average daily temperature,1980-1989
TX,Tavg,9,2010-2019,139,78.581,76.322,80.401,1380,strict_balanced,139,2.052,1.315,2.65,Sep,warm,Average daily temperature,1980-1989
TX,Tavg,9,2020-2025,139,77.839,76.515,80.134,832,strict_balanced,139,2.008,1.379,2.68,Sep,warm,Average daily temperature,1980-1989
TX,Tavg,10,1980-1989,139,66.191,63.618,69.036,1359,strict_balanced,139,0.0,0.0,0.0,Oct,shoulder,Average daily temperature,1980-1989
TX,Tavg,10,1990-1999,139,66.303,64.017,69.291,1371,strict_balanced,139,0.26,-0.058,0.688,Oct,shoulder,Average daily temperature,1980-1989
TX,Tavg,10,2000-2009,139,66.547,64.18,69.723,1361,strict_balanced,139,0.534,-0.025,1.097,Oct,shoulder,Average daily temperature,1980-1989
TX,Tavg,10,2010-2019,139,67.17,65.184,70.237,1381,strict_balanced,139,1.2,0.551,1.811,Oct,shoulder,Average daily temperature,1980-1989
TX,Tavg,10,2020-2025,139,68.675,66.787,72.179,832,strict_balanced,139,2.919,2.284,3.644,Oct,shoulder,Average daily temperature,1980-1989
TX,Tavg,11,1980-1989,139,56.11,52.369,60.258,1357,strict_balanced,139,0.0,0.0,0.0,Nov,cool,Average daily temperature,1980-1989
TX,Tavg,11,1990-1999,139,55.167,52.24,58.743,1366,strict_balanced,139,-0.968,-1.384,-0.391,Nov,cool,Average daily temperature,1980-1989
TX,Tavg,11,2000-2009,139,56.567,53.429,59.963,1365,strict_balanced,139,0.264,-0.273,0.861,Nov,cool,Average daily temperature,1980-1989
TX,Tavg,11,2010-2019,139,55.6,52.972,59.496,1380,strict_balanced,139,-0.077,-0.978,0.575,Nov,cool,Average daily temperature,1980-1989
TX,Tavg,11,2020-2025,139,58.091,55.411,62.139,826,strict_balanced,139,2.111,1.511,2.995,Nov,cool,Average daily temperature,1980-1989
TX,Tavg,12,1980-1989,139,46.415,42.334,50.324,1357,strict_balanced,139,0.0,0.0,0.0,Dec,cool,Average daily temperature,1980-1989
TX,Tavg,12,1990-1999,139,48.241,44.317,52.721,1366,strict_balanced,139,2.053,1.56,2.44,Dec,cool,Average daily temperature,1980-1989
TX,Tavg,12,2000-2009,139,46.722,43.533,50.837,1367,strict_balanced,139,0.572,0.007,1.219,Dec,cool,Average daily temperature,1980-1989
TX,Tavg,12,2010-2019,139,48.512,44.914,53.35,1377,strict_balanced,139,2.412,1.727,3.191,Dec,cool,Average daily temperature,1980-1989
TX,Tavg,12,2020-2025,139,52.491,49.031,57.101,828,strict_balanced,139,6.333,5.516,7.269,Dec,cool,Average daily temperature,1980-1989
TX,Tmax,1,1980-1989,148,57.405,53.894,60.24,1448,strict_balanced,148,0.0,0.0,0.0,Jan,cool,Average daily high temperature,1980-1989
TX,Tmax,1,1990-1999,148,58.657,54.969,62.208,1462,strict_balanced,148,1.471,0.688,2.065,Jan,cool,Average daily high temperature,1980-1989
TX,Tmax,1,2000-2009,148,59.457,56.725,62.556,1457,strict_balanced,148,2.405,1.755,3.045,Jan,cool,Average daily high temperature,1980-1989
TX,Tmax,1,2010-2019,148,58.204,55.74,61.635,1472,strict_balanced,148,1.426,0.386,1.896,Jan,cool,Average daily high temperature,1980-1989
TX,Tmax,1,2020-2025,148,58.179,55.404,62.358,886,strict_balanced,148,1.564,0.706,2.303,Jan,cool,Average daily high temperature,1980-1989
TX,Tmax,2,1980-1989,148,60.671,57.546,63.492,1440,strict_balanced,148,0.0,0.0,0.0,Feb,cool,Average daily high temperature,1980-1989
TX,Tmax,2,1990-1999,148,64.174,61.178,67.022,1451,strict_balanced,148,3.633,3.035,4.246,Feb,cool,Average daily high temperature,1980-1989
TX,Tmax,2,2000-2009,148,62.698,60.054,65.896,1451,strict_balanced,148,2.682,1.89,3.373,Feb,cool,Average daily high temperature,1980-1989
TX,Tmax,2,2010-2019,148,62.642,59.286,65.803,1473,strict_balanced,148,2.017,1.14,2.732,Feb,cool,Average daily high temperature,1980-1989
TX,Tmax,2,2020-2025,148,61.25,58.118,65.613,882,strict_balanced,148,1.218,0.339,2.1,Feb,cool,Average daily high temperature,1980-1989
TX,Tmax,3,1980-1989,148,69.685,67.561,72.162,1449,strict_balanced,148,0.0,0.0,0.0,Mar,cool,Average daily high temperature,1980-1989
TX,Tmax,3,1990-1999,148,69.217,66.631,71.664,1455,strict_balanced,148,-0.56,-0.989,0.013,Mar,cool,Average daily high temperature,1980-1989
TX,Tmax,3,2000-2009,148,70.299,67.958,72.709,1465,strict_balanced,148,0.677,-0.039,1.396,Mar,cool,Average daily high temperature,1980-1989
TX,Tmax,3,2010-2019,148,71.023,69.084,73.437,1476,strict_balanced,148,1.342,0.533,2.504,Mar,cool,Average daily high temperature,1980-1989
TX,Tmax,3,2020-2025,148,72.756,70.357,75.784,888,strict_balanced,148,3.287,2.401,4.01,Mar,cool,Average daily high temperature,1980-1989
TX,Tmax,4,1980-1989,148,77.994,76.099,80.163,1451,strict_balanced,148,0.0,0.0,0.0,Apr,cool,Average daily high temperature,1980-1989
TX,Tmax,4,1990-1999,148,76.694,74.957,79.041,1461,strict_balanced,148,-1.093,-1.752,-0.625,Apr,cool,Average daily high temperature,1980-1989
TX,Tmax,4,2000-2009,148,78.029,76.432,80.037,1458,strict_balanced,148,0.273,-0.535,0.888,Apr,cool,Average daily high temperature,1980-1989
TX,Tmax,4,2010-2019,148,78.629,76.67,80.412,1475,strict_balanced,148,0.649,-0.251,1.455,Apr,cool,Average daily high temperature,1980-1989
TX,Tmax,4,2020-2025,148,78.056,75.877,80.488,885,strict_balanced,148,0.151,-0.537,1.038,Apr,cool,Average daily high temperature,1980-1989
TX,Tmax,5,1980-1989,148,84.028,82.741,85.987,1450,strict_balanced,148,0.0,0.0,0.0,May,shoulder,Average daily high temperature,1980-1989
TX,Tmax,5,1990-1999,148,84.118,82.577,86.168,1460,strict_balanced,148,0.051,-0.539,0.834,May,shoulder,Average daily high temperature,1980-1989
TX,Tmax,5,2000-2009,148,85.04,83.754,87.021,1459,strict_balanced,148,1.325,0.393,2.059,May,shoulder,Average daily high temperature,1980-1989
TX,Tmax,5,2010-2019,148,84.777,83.362,86.259,1469,strict_balanced,148,0.671,-0.171,1.246,May,shoulder,Average daily high temperature,1980-1989
TX,Tmax,5,2020-2025,148,85.542,83.622,87.656,883,strict_balanced,148,1.586,0.638,2.424,May,shoulder,Average daily high temperature,1980-1989
TX,Tmax,6,1980-1989,148,89.925,88.925,91.206,1451,strict_balanced,148,0.0,0.0,0.0,Jun,warm,Average daily high temperature,1980-1989
TX,Tmax,6,1990-1999,148,91.267,89.855,92.45,1460,strict_balanced,148,1.176,0.497,2.026,Jun,warm,Average daily high temperature,1980-1989
TX,Tmax,6,2000-2009,148,91.028,89.767,92.403,1468,strict_balanced,148,1.013,0.319,1.985,Jun,warm,Average daily high temperature,1980-1989
TX,Tmax,6,2010-2019,148,92.532,91.071,93.644,1473,strict_balanced,148,2.306,1.549,3.584,Jun,warm,Average daily high temperature,1980-1989
TX,Tmax,6,2020-2025,148,92.632,91.052,94.061,880,strict_balanced,148,2.596,1.844,3.552,Jun,warm,Average daily high temperature,1980-1989
TX,Tmax,7,1980-1989,148,94.508,93.016,95.853,1453,strict_balanced,148,0.0,0.0,0.0,Jul,warm,Average daily high temperature,1980-1989
TX,Tmax,7,1990-1999,148,94.419,92.922,95.802,1457,strict_balanced,148,0.007,-0.696,0.521,Jul,warm,Average daily high temperature,1980-1989
TX,Tmax,7,2000-2009,148,93.93,92.933,95.01,1467,strict_balanced,148,-0.522,-1.149,0.028,Jul,warm,Average daily high temperature,1980-1989
TX,Tmax,7,2010-2019,148,94.878,93.621,96.271,1473,strict_balanced,148,0.411,-0.229,1.056,Jul,warm,Average daily high temperature,1980-1989
TX,Tmax,7,2020-2025,148,95.26,93.654,96.762,885,strict_balanced,148,0.757,0.1,1.68,Jul,warm,Average daily high temperature,1980-1989
TX,Tmax,8,1980-1989,148,95.037,93.276,96.594,1441,strict_balanced,148,0.0,0.0,0.0,Aug,warm,Average daily high temperature,1980-1989
TX,Tmax,8,1990-1999,148,93.693,92.289,95.077,1465,strict_balanced,148,-1.032,-1.948,-0.407,Aug,warm,Average daily high temperature,1980-1989
TX,Tmax,8,2000-2009,148,94.566,93.154,95.943,1458,strict_balanced,148,-0.318,-1.058,0.287,Aug,warm,Average daily high temperature,1980-1989
TX,Tmax,8,2010-2019,148,95.986,94.425,97.338,1476,strict_balanced,148,1.014,0.109,1.92,Aug,warm,Average daily high temperature,1980-1989
TX,Tmax,8,2020-2025,148,96.51,94.916,98.058,887,strict_balanced,148,1.764,0.699,2.879,Aug,warm,Average daily high temperature,1980-1989
TX,Tmax,9,1980-1989,148,88.464,87.03,89.957,1443,strict_balanced,148,0.0,0.0,0.0,Sep,warm,Average daily high temperature,1980-1989
TX,Tmax,9,1990-1999,148,88.237,86.509,89.417,1450,strict_balanced,148,-0.24,-0.746,0.335,Sep,warm,Average daily high temperature,1980-1989
TX,Tmax,9,2000-2009,148,88.059,86.668,89.33,1462,strict_balanced,148,-0.383,-1.031,0.237,Sep,warm,Average daily high temperature,1980-1989
TX,Tmax,9,2010-2019,148,89.726,88.424,91.112,1474,strict_balanced,148,1.415,0.643,2.112,Sep,warm,Average daily high temperature,1980-1989
TX,Tmax,9,2020-2025,148,90.296,88.759,91.646,886,strict_balanced,148,1.886,1.026,3.003,Sep,warm,Average daily high temperature,1980-1989
TX,Tmax,10,1980-1989,148,78.572,76.127,80.651,1451,strict_balanced,148,0.0,0.0,0.0,Oct,shoulder,Average daily high temperature,1980-1989
TX,Tmax,10,1990-1999,148,79.609,77.627,81.611,1456,strict_balanced,148,1.201,0.59,1.81,Oct,shoulder,Average daily high temperature,1980-1989
TX,Tmax,10,2000-2009,148,78.346,76.437,80.724,1459,strict_balanced,148,0.29,-0.304,0.858,Oct,shoulder,Average daily high temperature,1980-1989
TX,Tmax,10,2010-2019,148,79.856,78.413,82.26,1473,strict_balanced,148,1.727,0.932,2.243,Oct,shoulder,Average daily high temperature,1980-1989
TX,Tmax,10,2020-2025,148,82.24,80.112,84.361,886,strict_balanced,148,4.026,3.052,4.529,Oct,shoulder,Average daily high temperature,1980-1989
TX,Tmax,11,1980-1989,148,68.717,65.501,71.136,1450,strict_balanced,148,0.0,0.0,0.0,Nov,cool,Average daily high temperature,1980-1989
TX,Tmax,11,1990-1999,148,67.285,64.595,70.258,1456,strict_balanced,148,-1.093,-1.634,-0.411,Nov,cool,Average daily high temperature,1980-1989
TX,Tmax,11,2000-2009,148,68.383,66.034,71.479,1458,strict_balanced,148,0.224,-0.471,0.829,Nov,cool,Average daily high temperature,1980-1989
TX,Tmax,11,2010-2019,148,67.745,65.9,71.13,1473,strict_balanced,148,-0.204,-0.947,0.388,Nov,cool,Average daily high temperature,1980-1989
TX,Tmax,11,2020-2025,148,70.161,68.361,73.417,880,strict_balanced,148,2.051,1.375,3.033,Nov,cool,Average daily high temperature,1980-1989
TX,Tmax,12,1980-1989,148,58.312,54.393,61.406,1448,strict_balanced,148,0.0,0.0,0.0,Dec,cool,Average daily high temperature,1980-1989
TX,Tmax,12,1990-1999,148,59.682,56.522,63.465,1459,strict_balanced,148,2.007,1.38,2.554,Dec,cool,Average daily high temperature,1980-1989
TX,Tmax,12,2000-2009,148,58.986,56.159,62.496,1461,strict_balanced,148,1.248,0.47,1.946,Dec,cool,Average daily high temperature,1980-1989
TX,Tmax,12,2010-2019,148,60.049,56.944,64.049,1469,strict_balanced,148,2.247,1.649,3.05,Dec,cool,Average daily high temperature,1980-1989
TX,Tmax,12,2020-2025,148,64.735,61.951,68.209,882,strict_balanced,148,6.79,5.934,7.966,Dec,cool,Average daily high temperature,1980-1989
TX,Tmin,1,1980-1989,145,31.991,28.523,37.1,1415,strict_balanced,145,0.0,0.0,0.0,Jan,cool,Average daily low temperature,1980-1989
TX,Tmin,1,1990-1999,145,34.468,29.972,40.05,1431,strict_balanced,145,2.276,1.376,2.934,Jan,cool,Average daily low temperature,1980-1989
TX,Tmin,1,2000-2009,145,34.57,30.921,39.469,1422,strict_balanced,145,2.187,1.175,3.116,Jan,cool,Average daily low temperature,1980-1989
TX,Tmin,1,2010-2019,145,33.724,29.452,38.69,1440,strict_balanced,145,1.02,-0.37,1.744,Jan,cool,Average daily low temperature,1980-1989
TX,Tmin,1,2020-2025,145,34.68,29.782,39.918,868,strict_balanced,145,1.938,0.532,3.078,Jan,cool,Average daily low temperature,1980-1989
TX,Tmin,2,1980-1989,145,35.818,32.216,40.226,1393,strict_balanced,145,0.0,0.0,0.0,Feb,cool,Average daily low temperature,1980-1989
TX,Tmin,2,1990-1999,145,38.59,34.522,43.636,1417,strict_balanced,145,2.931,2.171,3.682,Feb,cool,Average daily low temperature,1980-1989
TX,Tmin,2,2000-2009,145,37.477,33.362,42.544,1411,strict_balanced,145,1.882,0.888,2.809,Feb,cool,Average daily low temperature,1980-1989
TX,Tmin,2,2010-2019,145,38.082,33.517,43.995,1438,strict_balanced,145,2.268,0.613,3.252,Feb,cool,Average daily low temperature,1980-1989
TX,Tmin,2,2020-2025,145,37.518,31.707,42.677,864,strict_balanced,145,0.675,-0.92,1.977,Feb,cool,Average daily low temperature,1980-1989
TX,Tmin,3,1980-1989,145,44.036,39.846,47.814,1420,strict_balanced,145,0.0,0.0,0.0,Mar,cool,Average daily low temperature,1980-1989
TX,Tmin,3,1990-1999,145,44.27,40.616,48.952,1433,strict_balanced,145,0.609,-0.058,1.245,Mar,cool,Average daily low temperature,1980-1989
TX,Tmin,3,2000-2009,145,45.749,41.94,49.95,1429,strict_balanced,145,1.96,1.252,2.626,Mar,cool,Average daily low temperature,1980-1989
TX,Tmin,3,2010-2019,145,45.532,41.496,50.358,1443,strict_balanced,145,1.873,0.892,2.872,Mar,cool,Average daily low temperature,1980-1989
TX,Tmin,3,2020-2025,145,48.04,43.039,52.826,870,strict_balanced,145,3.734,2.576,4.703,Mar,cool,Average daily low temperature,1980-1989
TX,Tmin,4,1980-1989,145,51.876,48.078,55.266,1421,strict_balanced,145,0.0,0.0,0.0,Apr,cool,Average daily low temperature,1980-1989
TX,Tmin,4,1990-1999,145,51.154,47.298,55.517,1435,strict_balanced,145,-0.252,-0.8,0.309,Apr,cool,Average daily low temperature,1980-1989
TX,Tmin,4,2000-2009,145,53.354,50.21,57.203,1420,strict_balanced,145,1.784,0.981,2.528,Apr,cool,Average daily low temperature,1980-1989
TX,Tmin,4,2010-2019,145,53.307,49.829,56.913,1441,strict_balanced,145,1.684,0.747,2.259,Apr,cool,Average daily low temperature,1980-1989
TX,Tmin,4,2020-2025,145,54.167,50.112,58.505,867,strict_balanced,145,2.579,1.359,3.563,Apr,cool,Average daily low temperature,1980-1989
TX,Tmin,5,1980-1989,145,60.877,57.767,63.781,1425,strict_balanced,145,0.0,0.0,0.0,May,shoulder,Average daily low temperature,1980-1989
TX,Tmin,5,1990-1999,145,61.551,58.144,65.305,1436,strict_balanced,145,0.857,0.28,1.308,May,shoulder,Average daily low temperature,1980-1989
TX,Tmin,5,2000-2009,145,62.711,59.738,64.985,1423,strict_balanced,145,1.554,0.886,2.201,May,shoulder,Average daily low temperature,1980-1989
TX,Tmin,5,2010-2019,145,62.169,58.917,64.797,1436,strict_balanced,145,1.047,0.206,1.653,May,shoulder,Average daily low temperature,1980-1989
TX,Tmin,5,2020-2025,145,63.325,60.012,67.323,865,strict_balanced,145,2.549,1.735,3.548,May,shoulder,Average daily low temperature,1980-1989
TX,Tmin,6,1980-1989,145,67.591,65.662,70.156,1417,strict_balanced,145,0.0,0.0,0.0,Jun,warm,Average daily low temperature,1980-1989
TX,Tmin,6,1990-1999,145,69.06,66.745,71.291,1435,strict_balanced,145,1.268,0.774,1.762,Jun,warm,Average daily low temperature,1980-1989
TX,Tmin,6,2000-2009,145,68.911,66.955,70.865,1435,strict_balanced,145,1.053,0.47,1.709,Jun,warm,Average daily low temperature,1980-1989
TX,Tmin,6,2010-2019,145,70.868,68.523,72.359,1440,strict_balanced,145,2.569,1.817,3.466,Jun,warm,Average daily low temperature,1980-1989
TX,Tmin,6,2020-2025,145,70.842,68.571,72.986,864,strict_balanced,145,3.07,2.289,3.935,Jun,warm,Average daily low temperature,1980-1989
TX,Tmin,7,1980-1989,145,71.055,68.888,72.766,1428,strict_balanced,145,0.0,0.0,0.0,Jul,warm,Average daily low temperature,1980-1989
TX,Tmin,7,1990-1999,145,72.072,69.542,73.406,1434,strict_balanced,145,0.767,0.114,1.284,Jul,warm,Average daily low temperature,1980-1989
TX,Tmin,7,2000-2009,145,71.842,69.967,73.038,1437,strict_balanced,145,0.605,-0.032,1.145,Jul,warm,Average daily low temperature,1980-1989
TX,Tmin,7,2010-2019,145,72.859,70.722,74.257,1441,strict_balanced,145,1.643,0.982,2.281,Jul,warm,Average daily low temperature,1980-1989
